ChEMBL ID,Receptor,Species,Purchasable,No. records,Assay type,Min.,Average,Max.,Unit,Mol. weight,Rot. Bonds,H don,H acc,LogP,Smiles,,,,,,,
10696930,35821,0,None,-,1,Human,9.5,pKi,=,9.5,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cells,ChEMBL,506,14,6,6,1.7,NCCc1c[nH]c2ccc(OCC(=O)NCCCNC(=O)COc3ccc4[nH]cc(CCN)c4c3)cc12,10.1021/jm960552l,,
CHEMBL144397,35821,0,None,-,1,Human,9.5,pKi,=,9.5,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cells,ChEMBL,506,14,6,6,1.7,NCCc1c[nH]c2ccc(OCC(=O)NCCCNC(=O)COc3ccc4[nH]cc(CCN)c4c3)cc12,10.1021/jm960552l,,
46900610,16420,0,None,-,0,Human,9.5,pKi,=,9.5,Functional,Antagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,497,6,0,8,4.2,CCOC(=O)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,10.1021/jm100482n,,
CHEMBL1241640,16420,0,None,-,0,Human,9.5,pKi,=,9.5,Functional,Antagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,497,6,0,8,4.2,CCOC(=O)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,10.1021/jm100482n,,
46900614,16425,0,None,-,0,Human,9.5,pKi,=,9.5,Functional,Antagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,496,6,0,8,4.4,CO/N=C(\C)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,10.1021/jm100482n,,
CHEMBL1241737,16425,0,None,-,0,Human,9.5,pKi,=,9.5,Functional,Antagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,496,6,0,8,4.4,CO/N=C(\C)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,10.1021/jm100482n,,
44138104,178095,0,None,-,0,Human,9.5,pKi,=,9.5,Functional,Antagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,416,4,0,5,3.3,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)CC3)cccc2n1,10.1021/jm100482n,,
CHEMBL469345,178095,0,None,-,0,Human,9.5,pKi,=,9.5,Functional,Antagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,416,4,0,5,3.3,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)CC3)cccc2n1,10.1021/jm100482n,,
44138104,178095,0,None,-,0,Human,9.5,pKi,=,9.5,Functional,Antagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,416,4,0,5,3.3,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)CC3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
CHEMBL469345,178095,0,None,-,0,Human,9.5,pKi,=,9.5,Functional,Antagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,416,4,0,5,3.3,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)CC3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
44592251,178169,0,None,-,0,Human,9.5,pKi,=,9.5,Functional,Antagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,456,6,0,5,4.0,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5CC4CC4)CC3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
CHEMBL469995,178169,0,None,-,0,Human,9.5,pKi,=,9.5,Functional,Antagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,456,6,0,5,4.0,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5CC4CC4)CC3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
44592297,188730,0,None,-,0,Human,9.5,pKi,=,9.5,Functional,Antagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,448,4,0,5,3.8,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)[C@H](C)C3)cc(F)cc2n1,10.1016/j.bmcl.2009.02.056,,
CHEMBL513875,188730,0,None,-,0,Human,9.5,pKi,=,9.5,Functional,Antagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,448,4,0,5,3.8,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)[C@H](C)C3)cc(F)cc2n1,10.1016/j.bmcl.2009.02.056,,
10791244,35531,0,None,-,1,Human,9.5,pKi,=,9.5,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cells,ChEMBL,490,12,4,6,2.7,NCCc1c[nH]c2ccc(OCCN3CCN(CCOc4ccc5[nH]cc(CCN)c5c4)CC3)cc12,10.1021/jm960552l,,
CHEMBL144128,35531,0,None,-,1,Human,9.5,pKi,=,9.5,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cells,ChEMBL,490,12,4,6,2.7,NCCc1c[nH]c2ccc(OCCN3CCN(CCOc4ccc5[nH]cc(CCN)c5c4)CC3)cc12,10.1021/jm960552l,,
10647387,39912,0,None,-,1,Human,9.5,pKi,=,9.5,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cells,ChEMBL,454,10,4,4,4.8,NCCc1c[nH]c2ccc(OCc3cccc(COc4ccc5[nH]cc(CCN)c5c4)c3)cc12,10.1021/jm960552l,,
CHEMBL148022,39912,0,None,-,1,Human,9.5,pKi,=,9.5,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cells,ChEMBL,454,10,4,4,4.8,NCCc1c[nH]c2ccc(OCc3cccc(COc4ccc5[nH]cc(CCN)c5c4)c3)cc12,10.1021/jm960552l,,
52943861,18874,0,None,-,0,Human,9.4,pKi,=,9.4,Functional,Antagonistactivityathuman5-HT1DreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassayAntagonistactivityathuman5-HT1DreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassay,ChEMBL,430,4,0,5,3.9,Cc1ccc2c(N3CCN(CCc4c(F)ccc5c4ccc(=O)n5C)CC3)cccc2n1,10.1016/j.bmcl.2010.09.085,,
CHEMBL1289163,18874,0,None,-,0,Human,9.4,pKi,=,9.4,Functional,Antagonistactivityathuman5-HT1DreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassayAntagonistactivityathuman5-HT1DreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassay,ChEMBL,430,4,0,5,3.9,Cc1ccc2c(N3CCN(CCc4c(F)ccc5c4ccc(=O)n5C)CC3)cccc2n1,10.1016/j.bmcl.2010.09.085,,
44592371,178255,0,None,-,1,Human,9.4,pKi,=,9.4,Functional,Antagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,416,5,1,5,3.6,Cc1ccc2c(N3CCN(CCCc4cccc5c4OCC(=O)N5)CC3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
CHEMBL470849,178255,0,None,-,1,Human,9.4,pKi,=,9.4,Functional,Antagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,416,5,1,5,3.6,Cc1ccc2c(N3CCN(CCCc4cccc5c4OCC(=O)N5)CC3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
44592252,188440,0,None,-,0,Human,9.4,pKi,=,9.4,Functional,Antagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,466,6,0,5,3.9,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5CC(F)F)CC3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
CHEMBL511279,188440,0,None,-,0,Human,9.4,pKi,=,9.4,Functional,Antagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,466,6,0,5,3.9,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5CC(F)F)CC3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
44592294,188508,0,None,-,0,Human,9.4,pKi,=,9.4,Functional,Antagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,430,4,0,5,3.7,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)[C@H](C)C3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
CHEMBL511815,188508,0,None,-,0,Human,9.4,pKi,=,9.4,Functional,Antagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,430,4,0,5,3.7,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)[C@H](C)C3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
10837858,39528,0,None,-,1,Human,9.4,pKi,=,9.4,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cells,ChEMBL,464,12,6,5,2.4,NCCc1c[nH]c2ccc(OCCNC(=O)NCCOc3ccc4[nH]cc(CCN)c4c3)cc12,10.1021/jm960552l,,
CHEMBL147677,39528,0,None,-,1,Human,9.4,pKi,=,9.4,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cells,ChEMBL,464,12,6,5,2.4,NCCc1c[nH]c2ccc(OCCNC(=O)NCCOc3ccc4[nH]cc(CCN)c4c3)cc12,10.1021/jm960552l,,
9984109,38602,0,None,-,1,Human,9.4,pKi,=,9.4,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cells,ChEMBL,518,10,4,6,1.8,NCCc1c[nH]c2ccc(OCC(=O)N3CCN(C(=O)COc4ccc5[nH]cc(CCN)c5c4)CC3)cc12,10.1021/jm960552l,,
CHEMBL146720,38602,0,None,-,1,Human,9.4,pKi,=,9.4,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cells,ChEMBL,518,10,4,6,1.8,NCCc1c[nH]c2ccc(OCC(=O)N3CCN(C(=O)COc4ccc5[nH]cc(CCN)c5c4)CC3)cc12,10.1021/jm960552l,,
9897637,118323,0,None,-,1,Human,9.4,pKi,=,9.4,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cells,ChEMBL,828,25,6,8,7.2,NCCc1c[nH]c2ccc(OCCCCCCNS(=O)(=O)c3ccc(-c4ccc(S(=O)(=O)NCCCCCCOc5ccc6[nH]cc(CCN)c6c5)cc4)cc3)cc12,10.1021/jm960552l,,
CHEMBL342323,118323,0,None,-,1,Human,9.4,pKi,=,9.4,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cells,ChEMBL,828,25,6,8,7.2,NCCc1c[nH]c2ccc(OCCCCCCNS(=O)(=O)c3ccc(-c4ccc(S(=O)(=O)NCCCCCCOc5ccc6[nH]cc(CCN)c6c5)cc4)cc3)cc12,10.1021/jm960552l,,
10836606,164835,0,None,-,1,Human,9.3,pKi,=,9.3,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cells,ChEMBL,434,13,4,4,4.7,NCCc1c[nH]c2ccc(OCCCCCCOc3ccc4[nH]cc(CCN)c4c3)cc12,10.1021/jm960552l,,
CHEMBL424128,164835,0,None,-,1,Human,9.3,pKi,=,9.3,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cells,ChEMBL,434,13,4,4,4.7,NCCc1c[nH]c2ccc(OCCCCCCOc3ccc4[nH]cc(CCN)c4c3)cc12,10.1021/jm960552l,,
9909089,186224,0,None,-,1,Human,9.3,pKi,=,9.3,Functional,Antagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,402,4,1,5,3.2,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,10.1021/jm100482n,,
CHEMBL490417,186224,0,None,-,1,Human,9.3,pKi,=,9.3,Functional,Antagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,402,4,1,5,3.2,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,10.1021/jm100482n,,
50908804,18942,0,None,-,0,Human,9.3,pKi,=,9.3,Functional,Antagonistactivityathuman5-HT1DreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassayAntagonistactivityathuman5-HT1DreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassay,ChEMBL,440,4,0,5,4.5,Cc1ccc2c(N3CCN(CCc4cccc5c4ccc(=O)n5C)C(C)(C)C3)cccc2n1,10.1016/j.bmcl.2010.09.085,,
CHEMBL1289618,18942,0,None,-,0,Human,9.3,pKi,=,9.3,Functional,Antagonistactivityathuman5-HT1DreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassayAntagonistactivityathuman5-HT1DreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassay,ChEMBL,440,4,0,5,4.5,Cc1ccc2c(N3CCN(CCc4cccc5c4ccc(=O)n5C)C(C)(C)C3)cccc2n1,10.1016/j.bmcl.2010.09.085,,
44592333,178100,0,None,-,1,Human,9.2,pKi,=,9.2,Functional,Antagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,444,5,0,5,4.0,Cc1ccc2c(N3CCN(CCCc4cccc5c4OCC(=O)N5C)[C@H](C)C3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
CHEMBL469376,178100,0,None,-,1,Human,9.2,pKi,=,9.2,Functional,Antagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,444,5,0,5,4.0,Cc1ccc2c(N3CCN(CCCc4cccc5c4OCC(=O)N5C)[C@H](C)C3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
44592207,188605,0,None,-,0,Human,9.1,pKi,=,9.1,Functional,Antagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,402,4,1,5,3.2,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)OCC(=O)N5)CC3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
CHEMBL512724,188605,0,None,-,0,Human,9.1,pKi,=,9.1,Functional,Antagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,402,4,1,5,3.2,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)OCC(=O)N5)CC3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
10809674,118587,0,None,-,1,Human,9.0,pKi,=,9,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cells,ChEMBL,378,9,4,4,3.1,NCCc1c[nH]c2ccc(OCCOc3ccc4[nH]cc(CCN)c4c3)cc12,10.1021/jm960552l,,
CHEMBL343196,118587,0,None,-,1,Human,9.0,pKi,=,9,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cells,ChEMBL,378,9,4,4,3.1,NCCc1c[nH]c2ccc(OCCOc3ccc4[nH]cc(CCN)c4c3)cc12,10.1021/jm960552l,,
24804774,19089,0,None,-,1,Human,9.0,pKi,=,9,Functional,Antagonistactivityathuman5-HT1DreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassayAntagonistactivityathuman5-HT1DreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassay,ChEMBL,428,4,0,4,4.1,Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4CCC(=O)N5C)CC3)cccc2n1,10.1016/j.bmcl.2010.09.085,,
CHEMBL1290597,19089,0,None,-,1,Human,9.0,pKi,=,9,Functional,Antagonistactivityathuman5-HT1DreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassayAntagonistactivityathuman5-HT1DreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassay,ChEMBL,428,4,0,4,4.1,Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4CCC(=O)N5C)CC3)cccc2n1,10.1016/j.bmcl.2010.09.085,,
52947622,18925,0,None,-,0,Human,8.9,pKi,=,8.9,Functional,Antagonistactivityathuman5-HT1DreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassayAntagonistactivityathuman5-HT1DreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassay,ChEMBL,444,4,0,5,4.3,Cc1ccc2c(N3CCN(CCc4cccc5c4ccc(=O)n5C)[C@@H](C)C3)cc(F)cc2n1,10.1016/j.bmcl.2010.09.085,,
CHEMBL1289510,18925,0,None,-,0,Human,8.9,pKi,=,8.9,Functional,Antagonistactivityathuman5-HT1DreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassayAntagonistactivityathuman5-HT1DreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassay,ChEMBL,444,4,0,5,4.3,Cc1ccc2c(N3CCN(CCc4cccc5c4ccc(=O)n5C)[C@@H](C)C3)cc(F)cc2n1,10.1016/j.bmcl.2010.09.085,,
11797999,40245,0,None,-,1,Human,8.8,pKi,=,8.8,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cells,ChEMBL,454,10,4,4,4.8,NCCc1c[nH]c2ccc(OCc3ccccc3COc3ccc4[nH]cc(CCN)c4c3)cc12,10.1021/jm960552l,,
CHEMBL148314,40245,0,None,-,1,Human,8.8,pKi,=,8.8,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cells,ChEMBL,454,10,4,4,4.8,NCCc1c[nH]c2ccc(OCc3ccccc3COc3ccc4[nH]cc(CCN)c4c3)cc12,10.1021/jm960552l,,
44592295,178270,0,None,-,0,Human,8.8,pKi,=,8.8,Functional,Antagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,430,4,0,5,3.7,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)[C@@H](C)C3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
CHEMBL471047,178270,0,None,-,0,Human,8.8,pKi,=,8.8,Functional,Antagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,430,4,0,5,3.7,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)[C@@H](C)C3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
10365683,112483,0,None,-,0,Human,8.8,pKi,=,8.8,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cells,ChEMBL,435,7,3,5,2.4,CC(=O)Nc1ccc(N2CCN(C(=O)COc3ccc4[nH]cc(CCN)c4c3)CC2)cc1,10.1021/jm960552l,,
CHEMBL331240,112483,0,None,-,0,Human,8.8,pKi,=,8.8,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1DreceptorinCHO-K1cells,ChEMBL,435,7,3,5,2.4,CC(=O)Nc1ccc(N2CCN(C(=O)COc3ccc4[nH]cc(CCN)c4c3)CC2)cc1,10.1021/jm960552l,,
